"XYID","District","District_c","Gr_ml_cm","Ho_size_r","Ho_size_u","Mg_fl_cl","Name.x","Pop_2001","Pop_2011","Pop_2013","Pop_g_r","Pop_g_u","Population","Source","State","State_code","Township","Township_c","Village","Village_co","Village_fa","Village_hh","Village_po","Villagetra","Vt_code","Vt_hh","Vt_pop","X","Y","Demand..household....Target.household.count","Demand..peak....Projected.peak.nodal.demand","Metric...System.x","System..grid....Internal.system.initial.cost","Sequence..Upstream.segment.distance.m","far.sighted.sequence","CumMV","MVPct","MVPhase","CumHH","HHPct","HHPhase","CumPkDmd","PkDmdPct","PkDmdPhase","ExtIniCst","TotalIniCst","CumTotalIniCst","TotalIniCstPct","TotalIniCstPhase","State_GIS"
97208851959705,"Loikaw","1001",20,5.88,5.5,1.14,"dawglale",328,411,NA,0.0151,0.0157,411,"DRD","Kayah","10","Demoso","100102","dawglale",10010212005,"71","66",328,"Ngwedaung","10010212","528","2714",97.2088561,19.5970579,113,41.27853881,"grid",70120,1293.662811,20507,23473150.02,"38.04475%",2,5708627,0.7325311,4,2157814.429,"73.916%",4,25873.25622,95993.25622,4022511090,0.6597778,4,"Kayah State"
97200091972714,"Loikaw","1001",20,5.88,5.5,1.14,"Htay-palaw-hku",264,331,NA,0.0151,0.0157,331,"DRD","Kayah","10","Loikaw","100101","Htay-palaw-hku",10010109012,"","",264,"Noar-la-wo","10010109","1139","4474",97.2000949,19.7271445,92,33.60730594,"grid",57520,1070.506115,20789,23814281.76,"38.59765%",2,5745923,0.7373169,4,2171446.21,"74.383%",4,21410.1223,78930.1223,4052564635,0.6647072,4,"Kayah State"
97189221974353,"Loikaw","1001",20,5.88,5.5,1.14,"Lin-hpun-lay(lower)",346,433,NA,0.0151,0.0157,433,"DRD","Kayah","10","Loikaw","100101","Lin-hpun-lay(lower)",10010109006,"","",346,"Noar-la-wo","10010109","1139","4474",97.1892244,19.7435379,119,43.47031963,"grid",76220,1017.444668,21232,24356602.04,"39.47663%",2,5802163,0.7445336,4,2191980.639,"75.087%",4,20348.89335,96568.89335,4098492562,0.6722403,4,"Kayah State"
97127531955533,"Loikaw","1001",20,5.88,5.5,1.14,"4-mile",237,297,NA,0.0151,0.0157,297,"DRD","Kayah","10","Demoso","100102","4-mile",10010206003,"59","46",237,"Naungpale","10010206","237","1223",97.1275346,19.5553349,83,30.3196347,"grid",52120,1754.71062,21257,24390169.77,"39.53104%",2,5805811,0.7450017,4,2193326.393,"75.133%",4,35094.21239,87214.21239,4101434343,0.6727229,4,"Kayah State"
97132371955211,"Loikaw","1001",20,5.88,5.5,1.14,"Naungpale",261,327,NA,0.0151,0.0157,327,"DRD","Kayah","10","Demoso","100102","Naungpale",10010206001,"56","51",261,"Naungpale","10010206","237","1223",97.1323703,19.5521112,91,33.24200913,"grid",56920,620.6720233,21258,24390790.45,"39.53204%",2,5805902,0.7450134,4,2193356.712,"75.134%",4,12413.44047,69333.44047,4101503676,0.6727342,4,"Kayah State"
97135861955497,"Loikaw","1001",20,5.88,5.5,1.14,"sawbawhse",248,311,NA,0.0151,0.0157,311,"DRD","Kayah","10","Demoso","100102","sawbawhse",10010206002,"53","48",248,"Naungpale","10010206","237","1223",97.1358626,19.5549768,86,31.41552511,"grid",53920,485.2192954,21259,24391275.67,"39.53283%",2,5805988,0.7450244,4,2193389.954,"75.135%",4,9704.385907,63624.38591,4101567301,0.6727447,4,"Kayah State"
97071161957626,"Loikaw","1001",20,5.88,5.5,1.14,"Mya-le",367,460,NA,0.0151,0.0157,460,"DRD","Kayah","10","Demoso","100102","Mya-le",10010211001,"78","71",367,"Mya-le","10010211","203","1050",97.0711618,19.5762651,127,46.39269406,"grid",81020,1582.825493,22091,25380140.95,"41.13556%",3,5919229,0.7595555,4,2234741.553,"76.551%",4,31656.50985,112676.5099,4192059739,0.6875874,4,"Kayah State"
97121981954745,"Loikaw","1001",20,5.88,5.5,1.14,"myaenikong",257,322,NA,0.0151,0.0157,322,"DRD","Kayah","10","Demoso","100102","myaenikong",10010206004,"54","50",257,"Naungpale","10010206","237","1223",97.1219826,19.5474547,90,32.87671233,"grid",56320,1051.779471,23249,26860788.01,"43.53536%",3,6082149,0.7804614,4,2294269.224,"78.590%",4,21035.58942,77355.58942,4323238763,0.7091035,4,"Kayah State"
97117501968501,"Loikaw","1001",20,5.88,5.5,1.14,"Namsanghkam(east)",262,328,NA,0.0151,0.0157,328,"DRD","Kayah","10","Demoso","100102","Namsanghkam(east)",10010202003,"54","51",262,"hpya-pyu","10010202","224","1150",97.1175054,19.6850103,91,33.24200913,"grid",56920,1543.039499,24314,28313578.36,"45.89001%",3,6218921,0.798012,4,2344231.233,"80.302%",5,30860.78999,87780.78999,4437770487,0.7278892,4,"Kayah State"
97108851969617,"Loikaw","1001",20,5.88,5.5,1.14,"wesehku(south)",354,444,NA,0.0151,0.0157,444,"DRD","Kayah","10","Demoso","100102","wesehku(south)",10010201004,"62","58",354,"sintaung","10010201","390","2250",97.1088508,19.6961713,122,44.56621005,"grid",78020,1536.611946,24315,28315114.97,"45.89250%",3,6219043,0.7980276,4,2344264.475,"80.303%",5,30732.23891,108752.2389,4437879239,0.727907,4,"Kayah State"
97189161974634,"Loikaw","1001",20,5.88,5.5,1.14,"Lin-hpun-lay(upper)",264,331,NA,0.0151,0.0157,331,"DRD","Kayah","10","Loikaw","100101","Lin-hpun-lay(upper)",10010109008,"","",264,"Noar-la-wo","10010109","1139","4474",97.1891656,19.7463415,92,33.60730594,"grid",57520,311.8073354,24401,28451814.37,"46.11406%",3,6231804,0.7996651,4,2348936.986,"80.463%",5,6236.146708,63756.14671,4448535757,0.7296549,4,"Kayah State"
97229051938052,"Loikaw","1001",20,5.88,5.5,1.14,"Lawbyanye",301,377,NA,0.0151,0.0157,377,"DRD","Kayah","10","Hpruso","100103","Lawbyanye",10010302004,"63","58",301,"Kyelya","10010302","366","2076",97.2290573,19.3805265,104,37.99086758,"grid",64720,3046.267903,25031,29350704.27,"47.57096%",3,6309332,0.8096135,5,2377253.333,"81.433%",5,60925.35806,125645.3581,4514834881,0.7405294,4,"Kayah State"
97238671935830,"Loikaw","1001",20,5.88,5.5,1.14,"Kyelya",357,447,NA,0.0151,0.0157,447,"DRD","Kayah","10","Hpruso","100103","Kyelya",10010302005,"82","71",357,"Kyelya","10010302","366","2076",97.2386797,19.3583002,123,44.93150685,"grid",78620,2669.64208,25032,29353373.91,"47.57529%",3,6309455,0.8096293,5,2377291.324,"81.434%",5,53392.8416,132012.8416,4514966894,0.740551,4,"Kayah State"
97299561936196,"Loikaw","1001",20,5.88,5.5,1.14,"dawtacha",906,1135,NA,0.0151,0.0157,1135,"DRD","Kayah","10","Demoso","100102","dawtacha",10010214003,"184","178",906,"Dawtamagyi","10010214","741","3759",97.2995687,19.3619667,306,111.7808219,"grid",190920,6400.704867,25033,29359774.61,"47.58566%",3,6309761,0.8096686,5,2377336.256,"81.436%",5,128014.0973,318934.0973,4515285828,0.7406033,4,"Kayah State"
97354171932628,"Loikaw","1001",20,5.88,5.5,1.14,"Dawtamagyi",1907,2389,NA,0.0151,0.0157,2389,"DRD","Kayah","10","Demoso","100102","Dawtamagyi",10010214001,"379","371",1907,"Dawtamagyi","10010214","741","3759",97.3541744,19.3262899,640,233.7899543,"grid",398820,6968.529694,25034,29366743.14,"47.59696%",3,6310401,0.8097507,5,2377448.037,"81.440%",5,139370.5939,538190.5939,4515824018,0.7406916,4,"Kayah State"
97368581929468,"Loikaw","1001",20,5.88,5.5,1.14,"dawnyehku",982,1230,NA,0.0151,0.0157,1230,"DRD","Kayah","10","Demoso","100102","dawnyehku",10010214002,"197","192",982,"Dawtamagyi","10010214","741","3759",97.3685814,19.2946885,332,121.2785388,"grid",206520,3825.357826,25035,29370568.5,"47.60316%",3,6310733,0.8097933,5,2377681.826,"81.448%",5,76507.15651,283027.1565,4516107046,0.740738,4,"Kayah State"
97117951954700,"Loikaw","1001",20,5.88,5.5,1.14,"kafu",118,148,NA,0.0151,0.0157,148,"DRD","Kayah","10","Demoso","100102","kafu",10010206005,"26","23",118,"Naungpale","10010206","237","1223",97.117953,19.5470069,43,15.70776256,"grid",28120,425.1733782,25061,29404868,"47.65875%",3,6314193,0.8102373,5,2379051.324,"81.495%",5,8503.467565,36623.46756,4518953442,0.7412049,4,"Kayah State"
97145681971379,"Loikaw","1001",20,5.88,5.5,1.14,"No-ko(yoar-ma)",118,148,NA,0.0151,0.0157,148,"DRD","Kayah","10","Loikaw","100101","No-ko(yoar-ma)",10010108003,"","",118,"No-ko","10010108","307","1285",97.1456812,19.7137941,43,15.70776256,"grid",28120,1055.431814,25333,29984712.51,"48.59855%",3,6390366,0.8200118,5,2406877.078,"82.448%",5,21108.63627,49228.63627,4578263926,0.7509331,4,"Kayah State"
97135451972452,"Loikaw","1001",20,5.88,5.5,1.14,"La-hkra-nga-hku",150,188,NA,0.0151,0.0157,188,"DRD","Kayah","10","Loikaw","100101","La-hkra-nga-hku",10010108008,"","",150,"No-ko","10010108","307","1285",97.1354514,19.7245205,54,19.7260274,"grid",34720,1602.87137,25334,29986315.38,"48.60114%",3,6390420,0.8200187,5,2406892.785,"82.448%",5,32057.4274,66777.4274,4578330704,0.750944,4,"Kayah State"
97137331973047,"Loikaw","1001",20,5.88,5.5,1.14,"Hsawhkyi-daw",263,330,NA,0.0151,0.0157,330,"DRD","Kayah","10","Loikaw","100101","Hsawhkyi-daw",10010108007,"","",263,"No-ko","10010108","307","1285",97.1373383,19.7304797,92,33.60730594,"grid",57520,691.4403636,25335,29987006.82,"48.60226%",3,6390512,0.8200305,5,2406912.511,"82.449%",5,13828.80727,71348.80727,4578402052,0.7509558,4,"Kayah State"
97142311974443,"Loikaw","1001",20,5.88,5.5,1.14,"Daw-lo-hse",118,148,NA,0.0151,0.0157,148,"DRD","Kayah","10","Loikaw","100101","Daw-lo-hse",10010108006,"","",118,"No-ko","10010108","307","1285",97.1423132,19.7444317,43,15.70776256,"grid",28120,1636.440119,25336,29988643.26,"48.60492%",3,6390555,0.8200361,5,2406946.119,"82.450%",5,32728.80238,60848.80238,4578462901,0.7509657,4,"Kayah State"
