"XYID","District","District_c","Gr_ml_cm","Ho_size_r","Ho_size_u","Mg_fl_cl","Name.x","Pop_2001","Pop_2011","Pop_2013","Pop_g_r","Pop_g_u","Population","Source","State","State_code","Township","Township_c","Village","Village_co","Village_fa","Village_hh","Village_po","Villagetra","Vt_code","Vt_hh","Vt_pop","X","Y","Demand..household....Target.household.count","Demand..peak....Projected.peak.nodal.demand","Metric...System.x","System..grid....Internal.system.initial.cost","Sequence..Upstream.segment.distance.m","far.sighted.sequence","CumMV","MVPct","MVPhase","CumHH","HHPct","HHPhase","CumPkDmd","PkDmdPct","PkDmdPhase","ExtIniCst","TotalIniCst","CumTotalIniCst","TotalIniCstPct","TotalIniCstPhase","State_GIS"
98163311587071,"Kawkareik","1102",20,6.1,5.69,1.14,"Danon",800,928,NA,0.01,0.0218,928,"DRD","Kayin","11","Kyainseikyi","110202","Danon",11020228001,"0","95",800,"Danon","11020228",NA,NA,98.163318,15.870713,208,75.98173516,"grid",129620,1274.947982,27089,32750231.05,"53.08084%",3,6624886,0.8501054,5,2492486.21,"85.380%",5,25498.95964,155118.9596,4779846505,0.7839969,4,"Kayin State"
98157731588237,"Kawkareik","1102",20,6.1,5.69,1.14,"Yele",700,812,NA,0.01,0.0218,812,"DRD","Kayin","11","Kyainseikyi","110202","Yele",11020228005,"0","86",700,"Danon","11020228",NA,NA,98.157737,15.882379,183,66.84931507,"grid",114620,1427.946401,27090,32751659,"53.08315%",3,6625069,0.8501289,5,2492562.192,"85.383%",5,28558.92803,143178.928,4779989684,0.7840204,4,"Kayin State"
98151311590305,"Kawkareik","1102",20,6.1,5.69,1.14,"Paya_ngkto",700,812,NA,0.01,0.0218,812,"DRD","Kayin","11","Kyainseikyi","110202","Paya_ngkto",11020228004,"0","85",700,"Danon","11020228",NA,NA,98.151319,15.903057,183,66.84931507,"grid",114620,2399.552285,27091,32754058.55,"53.08704%",3,6625252,0.8501524,5,2492629.041,"85.385%",5,47991.04569,162611.0457,4780152295,0.7840471,4,"Kayin State"
98136841587667,"Kawkareik","1102",20,6.1,5.69,1.14,"Konthechan",650,754,NA,0.01,0.0218,754,"DRD","Kayin","11","Kyainseikyi","110202","Konthechan",11020228008,"0","80",650,"Danon","11020228",NA,NA,98.136845,15.876675,170,62.10045662,"grid",106820,2322.711892,27092,32756381.26,"53.09080%",3,6625422,0.8501742,5,2492695.89,"85.388%",5,46454.23783,153274.2378,4780305569,0.7840722,4,"Kayin State"
98133921588601,"Kawkareik","1102",20,6.1,5.69,1.14,"Htiwale",700,812,NA,0.01,0.0218,812,"DRD","Kayin","11","Kyainseikyi","110202","Htiwale",11020228006,"0","85",700,"Danon","11020228",NA,NA,98.133921,15.886016,183,66.84931507,"grid",114620,1084.729905,27093,32757465.99,"53.09256%",3,6625605,0.8501977,5,2492757.991,"85.390%",5,21694.5981,136314.5981,4780441884,0.7840946,4,"Kayin State"
97990231585514,"Kawkareik","1102",20,6.1,5.69,1.14,"Naungpalein",630,731,NA,0.01,0.0218,731,"DRD","Kayin","11","Kyainseikyi","110202","Naungpalein",11020242003,"0","84",630,"Kwethoseik","11020242","262","2190",97.990231,15.855141,165,60.2739726,"grid",103820,4379.796311,27287,33048940.87,"53.56498%",3,6650289,0.8533651,5,2501781.553,"85.699%",5,87595.92622,191415.9262,4801648800,0.787573,4,"Kayin State"
97979651583864,"Kawkareik","1102",20,6.1,5.69,1.14,"Thabyegon",680,789,NA,0.01,0.0218,789,"DRD","Kayin","11","Kyainseikyi","110202","Thabyegon",11020248002,"0","69",680,"Hpabya","11020248","476",NA,97.979655,15.83864,178,65.02283105,"grid",111620,2155.563552,27288,33051096.43,"53.56847%",3,6650467,0.853388,5,2501841.826,"85.701%",5,43111.27103,154731.271,4801803531,0.7875984,4,"Kayin State"
97956131583617,"Kawkareik","1102",20,6.1,5.69,1.14,"Hpabya",780,905,NA,0.01,0.0218,905,"DRD","Kayin","11","Kyainseikyi","110202","Hpabya",11020248001,"0","76",780,"Hpabya","11020248","476",NA,97.956134,15.836178,203,74.15525114,"grid",126620,2530.98787,27289,33053627.42,"53.57257%",3,6650670,0.853414,5,2501906.849,"85.703%",5,50619.75739,177239.7574,4801980771,0.7876274,4,"Kayin State"
97924681582350,"Kawkareik","1102",20,6.1,5.69,1.14,"Naungkwe",1340,1555,NA,0.01,0.0218,1555,"DRD","Kayin","11","Kyainseikyi","110202","Naungkwe",11020249003,"0","98",1340,"Kyongawon","11020249","596",NA,97.924686,15.823508,347,126.7579909,"grid",215520,3647.328396,27290,33057274.75,"53.57849%",3,6651017,0.8534586,5,2501981.005,"85.706%",5,72946.56792,288466.5679,4802269237,0.7876748,4,"Kayin State"
97908821584439,"Kawkareik","1102",20,6.1,5.69,1.14,"Winhtaung",1340,1555,NA,0.01,0.0218,1555,"DRD","Kayin","11","Kyainseikyi","110202","Winhtaung",11020249002,"0","98",1340,"Kyongawon","11020249","596",NA,97.908827,15.844393,347,126.7579909,"grid",215520,2875.994204,27291,33060150.74,"53.58315%",3,6651364,0.8535031,5,2502107.763,"85.710%",5,57519.88409,273039.8841,4802542277,0.7877195,4,"Kayin State"
98215101637842,"Kawkareik","1102",20,6.1,5.69,1.14,"Kalarchaw",305,354,NA,0.01,0.0218,354,"DRD","Kayin","11","Kawkareik","110201","Kalarchaw",11020137003,"64","64",305,"Thaphyut","11020137","377",NA,98.215109,16.378422,81,29.5890411,"grid",50920,3230.998734,27343,33158749.27,"53.74295%",3,6658791,0.8544561,5,2504917.991,"85.806%",5,64619.97468,115539.9747,4809109652,0.7887967,4,"Kayin State"
98224381636010,"Kawkareik","1102",20,6.1,5.69,1.14,"Hlaingwei",300,348,NA,0.01,0.0218,348,"DRD","Kayin","11","Kawkareik","110201","Hlaingwei",11020137004,"38","38",300,"Thaphyut","11020137","377",NA,98.224387,16.360108,80,29.22374429,"grid",50320,2264.252158,27344,33161013.52,"53.74662%",3,6658871,0.8544664,5,2504947.58,"85.807%",5,45285.04315,95605.04315,4809205257,0.7888124,4,"Kayin State"
98205581634784,"Kawkareik","1102",20,6.1,5.69,1.14,"Thaphyut",1630,1892,NA,0.01,0.0218,1892,"DRD","Kayin","11","Kawkareik","110201","Thaphyut",11020137001,"145","143",1630,"Thaphyut","11020137","377",NA,98.205589,16.347844,421,153.7899543,"grid",262420,2425.366261,27345,33163438.89,"53.75055%",3,6659292,0.8545204,5,2504976.804,"85.808%",5,48507.32522,310927.3252,4809516185,0.7888634,4,"Kayin State"
97900431579433,"Kawkareik","1102",20,6.1,5.69,1.14,"Lutshan",783,909,NA,0.01,0.0218,909,"DRD","Kayin","11","Kyainseikyi","110202","Lutshan",11020238001,"0","89",783,"Lutshan","11020238","317",NA,97.900432,15.794333,204,74.52054795,"grid",127220,4154.26122,27361,33186801.69,"53.78842%",3,6661132,0.8547565,5,2505728.219,"85.834%",5,83085.22441,210305.2244,4811137680,0.7891294,4,"Kayin State"
97912551577154,"Kawkareik","1102",20,6.1,5.69,1.14,"Retphaw",683,793,NA,0.01,0.0218,793,"DRD","Kayin","11","Kyainseikyi","110202","Retphaw",11020238002,"0","85",683,"Lutshan","11020238","317",NA,97.912557,15.771541,179,65.38812785,"grid",112220,2847.147447,27362,33189648.83,"53.79303%",3,6661311,0.8547795,5,2505802.74,"85.837%",5,56942.94893,169162.9489,4811306843,0.7891571,4,"Kayin State"
97944001576836,"Kawkareik","1102",20,6.1,5.69,1.14,"Kyargyipaya",680,789,NA,0.01,0.0218,789,"DRD","Kayin","11","Kyainseikyi","110202","Kyargyipaya",11020248004,"0","68",680,"Hpabya","11020248","476",NA,97.944004,15.768361,178,65.02283105,"grid",111620,3383.66363,27363,33193032.5,"53.79852%",3,6661489,0.8548023,5,2505868.128,"85.839%",5,67673.27261,179293.2726,4811486136,0.7891865,4,"Kayin State"
97947591578650,"Kawkareik","1102",20,6.1,5.69,1.14,"Paya phuza",680,789,NA,0.01,0.0218,789,"DRD","Kayin","11","Kyainseikyi","110202","Paya phuza",11020248003,"0","68",680,"Hpabya","11020248","476",NA,97.947593,15.786504,178,65.02283105,"grid",111620,2053.64161,27364,33195086.14,"53.80185%",3,6661667,0.8548252,5,2505933.151,"85.841%",5,41072.8322,152692.8322,4811638829,0.7892116,4,"Kayin State"
98067911670959,"Kawkareik","1102",20,6.1,5.69,1.14,"Kawkyekhar",135,157,NA,0.01,0.0218,157,"DRD","Kayin","11","Kawkareik","110201","Kawkyekhar",11020104004,"20","20",135,"Khanamephaw","11020104","482",NA,98.06791,16.70959,37,13.51598174,"grid",24520,257.5978321,27398,33239582.3,"53.87397%",3,6665252,0.8552852,5,2507294.247,"85.888%",5,5151.956641,29671.95664,4814751433,0.7897221,4,"Kayin State"
97872031715583,"Hpaan","1101",20,6.1,5.69,1.14,"Kunbya",520,603,NA,0.01,0.0218,603,"DRD","Kayin","11","Hlaingbwe","110102","Kunbya",11010203003,"130","130",520,"Winsein","11010203","665",NA,97.87203,17.155839,137,50.0456621,"grid",87020,1432.544976,27443,33310056.03,"53.98819%",3,6670309,0.8559341,5,2509105.023,"85.950%",5,28650.89952,115670.8995,4819316478,0.7904709,4,"Kayin State"
98099251667760,"Kawkareik","1102",20,6.1,5.69,1.14,"Kawksue",185,215,NA,0.01,0.0218,215,"DRD","Kayin","11","Kawkareik","110201","Kawksue",11020111004,"39","39",185,"Naungtuppan","11020111","413",NA,98.099251,16.677604,51,18.63013699,"grid",32920,914.9205403,27528,33532916.3,"54.34939%",3,6686677,0.8580344,5,2515115.616,"86.156%",5,18298.41081,51218.41081,4833997773,0.7928789,4,"Kayin State"
