"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Inponnyamyauk",0,"0","0",0,214,NA,"Inponnyamyauk",95.682077,17.633861,248,248,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Seinkadaw",0,"0","0",0,214,NA,"Seinkadaw",95.691891,17.638405,248,248,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Atharaw","0","0","0","Atharaw",0,"0","0",0,1590,NA,"Atharaw",95.662994,17.673663,1845,1845,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Atharaw","0","0","0","Aukyindaikkon",0,"0","0",0,396,NA,"Aukyindaikkon",95.681168,17.656852,460,460,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Atharaw","0","0","0","Athanaw",0,"0","0",0,174,NA,"Athanaw",95.665538,17.693564,202,202,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Atharaw","0","0","0","Atatyindaikkon",0,"0","0",0,255,NA,"Atatyindaikkon",95.648364,17.690565,296,296,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Atharaw","0","0","0","Kyamanaing",0,"0","0",0,462,NA,"Kyamanaing",95.631734,17.706377,536,536,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Bilin Anauk",0,"0","0",0,1264,NA,"Bilin Anauk",95.686257,17.712374,1467,1467,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Bilinywathit",0,"0","0",0,778,NA,"Bilinywathit",95.685621,17.723188,903,903,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Zeingthwe Anauk",0,"0","0",0,902,NA,"Zeingthwe Anauk",95.663812,17.72546,1047,1047,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Bilin Ashe",0,"0","0",0,428,NA,"Bilin Ashe",95.691437,17.712374,497,497,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Nyaunggon",0,"0","0",0,135,NA,"Nyaunggon",95.68553,17.704923,157,157,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Kyahkat_aing",0,"0","0",0,158,NA,"Kyahkat_aing",95.679624,17.691383,183,183,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Thakinbyaw",0,"0","0",0,475,NA,"Thakinbyaw",95.700305,17.701983,551,551,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Ngapyugyaung",0,"0","0",0,490,NA,"Ngapyugyaung",95.707521,17.717918,569,569,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Kwindwetyo",0,"0","0",0,183,NA,"Kwindwetyo",95.713519,17.725551,212,212,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Bilin","0","0","0","Kyankinzu",0,"0","0",0,73,NA,"Kyankinzu",95.711429,17.726732,85,85,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kyaungnyagon","0","0","0","Sihnakwa",0,"0","0",0,635,NA,"Sihnakwa",95.84488,17.68212,737,737,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kyaungnyagon","0","0","0","Hngetpaukkon",0,"0","0",0,140,NA,"Hngetpaukkon",95.863821,17.678661,162,162,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kyaungnyagon","0","0","0","Taungthalesan",0,"0","0",0,225,NA,"Taungthalesan",95.86991,17.681478,261,261,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Zibwe","0","0","0","Zibwe",0,"0","0",0,1231,NA,"Zibwe",95.65218,17.611506,1429,1429,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Zibwe","0","0","0","Thategon",0,"0","0",0,296,NA,"Thategon",95.642911,17.648128,344,344,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Inywa","0","0","0","Tawyagon",0,"0","0",0,220,NA,"Tawyagon",95.762499,17.711466,255,255,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Inywa","0","0","0","Sabyuzu",0,"0","0",0,360,NA,"Sabyuzu",95.761045,17.724642,418,418,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Inywa","0","0","0","Alezu",0,"0","0",0,310,NA,"Alezu",95.756592,17.72964,360,360,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Inywa","0","0","0","Shazibo",0,"0","0",0,210,NA,"Shazibo",95.740326,17.737819,244,244,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Inywa","0","0","0","Onbinzu",0,"0","0",0,225,NA,"Onbinzu",95.754139,17.733548,261,261,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Inywa","0","0","0","Taungzu",0,"0","0",0,120,NA,"Taungzu",95.72506,17.729277,139,139,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
