"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","Lwe Paw",16011004003,"32","54",231,231,NA,"Lwe Paw",97.1971431,20.8446765,255,255,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","Seik Khaung",16011004004,"11","23",123,123,NA,"Seik Khaung",97.1645221,20.920719,136,136,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","Bar Ya Khon",16011004005,"21","34",145,145,NA,"Bar Ya Khon",97.1780639,20.8915521,160,160,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","Wam Thar Nam",16011004006,"15","23",133,133,NA,"Wam Thar Nam",97.1981848,20.8979666,147,147,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","San Soke",16011004007,"21","34",168,168,NA,"San Soke",97.1954983,20.8877143,185,185,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","Wam Maw",16011004008,"18","27",132,132,NA,"Wam Maw",97.2212113,20.9752701,146,146,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Te Lon","16011004","969","4007","Naung Da Yar",16011004009,"17","24",131,131,NA,"Naung Da Yar",97.1889741,20.8520231,145,145,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Mat Khon",16011005001,"14","19",81,81,NA,"Mat Khon",97.144182,20.9935817,89,89,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Kone Nhaung",16011005002,"18","27",201,201,NA,"Kone Nhaung",97.1596058,21.0571299,222,222,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Hlaing Tat",16011005003,"20","26",210,210,NA,"Hlaing Tat",97.1695785,21.049631,232,232,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Wham Mat Lan",16011005004,"18","21",173,173,NA,"Wham Mat Lan",97.1680668,21.0363493,191,191,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Mat Wat",16011005005,"13","22",104,104,NA,"Mat Wat",97.1769213,21.0256591,115,115,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Wam Nar Kin",16011005006,"12","18",101,101,NA,"Wam Nar Kin",97.1804847,21.0071943,111,111,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Lae That","16011005","194","567","Ton Mun",16011005007,"12","18",83,83,NA,"Ton Mun",97.1649353,21.00849,92,92,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Wat Kine",16011006001,"18","22",98,98,NA,"Wat Kine",97.1296254,21.1523214,108,108,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
