State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Mankyiseik(west),16010527004,59,69,460,460,,Mankyiseik(west),96.8732468,20.3876669,508,508,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Haelon(north),16010527008,57,62,225,225,,Haelon(north),96.8846737,20.4232427,248,248,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Yekar,16010527009,24,27,121,121,,Yekar,96.891987,20.4312416,134,134,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Seson(west),16010527011,57,59,238,238,,Seson(west),96.8778176,20.4083115,263,263,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Kyaingkan(west),16010527012,9,10,55,55,,Kyaingkan(west),96.8931297,20.3612326,61,61,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Kyaingkan(south),16010527013,45,53,266,266,,Kyaingkan(south),96.8950342,20.3589472,294,294,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Katatpin,16010527017,15,16,75,75,,Katatpin,96.8932058,20.3715168,83,83,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Minepyoe,16010527019,35,37,200,200,,Minepyoe,96.8864259,20.4288038,221,221,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Pouktaw,16010527020,20,20,79,79,,Pouktaw,96.8785794,20.404274,87,87,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Makyiseik(east),16010527022,13,17,86,86,,Makyiseik(east),96.8743895,20.3889619,95,95,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Konehla,16010527023,5,6,24,24,,Konehla,96.8856641,20.3662604,26,26,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Taungto,16010527,1026,4565,Taungkyaingnorth),16010527024,12,15,52,52,,Taungkyaingnorth),96.8810933,20.375402,57,57,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Innlyar(north),16010528001,45,50,214,214,,Innlyar(north),96.8964054,20.3731928,236,236,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Kyaingkan(east),16010528002,65,20,306,306,,Kyaingkan(east),96.8939676,20.3622229,338,338,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Kyaingkan(north),16010528003,49,60,276,276,,Kyaingkan(north),96.8964816,20.3604708,305,305,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Sesone,16010528004,33,46,221,221,,Sesone,96.8823884,20.4112825,244,244,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Kantlant,16010528005,66,76,300,300,,Kantlant,96.8759131,20.3987891,331,331,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Makyiseik,16010528006,58,68,310,310,,Makyiseik,96.8761416,20.3958943,342,342,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Kywetoo,16010528007,68,76,373,373,,Kywetoo,96.891149,20.3782206,412,412,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Taungtoolaichaung(ahlaichaung),16010528008,48,56,252,252,,Taungtoolaichaung(ahlaichaung),96.8817789,20.382639,278,278,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Nhaungpinthar,16010528009,22,29,117,117,,Nhaungpinthar,96.8998335,20.3739546,129,129,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Nyaungshwe,160105,Innlyarkyaingkan,16010528,994,4663,Innphyar,16010528010,48,58,295,295,,Innphyar,96.8954912,20.3624514,326,326,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Daw Paw Ku,16010311028,67,71,451,451,,Daw Paw Ku,97.0627204,19.731063,498,498,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Don Du Tan+Set Taw,16010311010,96,99,646,646,,Don Du Tan+Set Taw,97.1000646,19.7380013,713,713,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Hat Kwee,16010311017,56,68,362,362,,Hat Kwee,97.0643998,19.7372734,399,399,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Khaung Ae,16010301,673,4122,Khaung Ae,16010301001,105,106,737,737,,Khaung Ae,96.9312994,19.8509872,813,813,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Khaung Mine,16010311020,37,40,138,138,,Khaung Mine,97.0571213,19.7875615,152,152,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Kwat Thit,16010311012,180,182,1026,1026,,Kwat Thit,97.0989398,19.7395893,1132,1132,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Naung Lai,16010307,215,2410,La Wae,16010307004,30,30,351,351,,La Wae,97.0229784,19.8285528,387,387,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Lwe Yin Min Galar,16010311014,180,201,1597,1597,,Lwe Yin Min Galar,97.0716784,19.7243044,1762,1762,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Lwe Yin Taung Shae,16010311015,60,67,360,360,,Lwe Yin Taung Shae,97.0662392,19.7233045,397,397,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Myo Ma,16010311001,76,79,523,523,,Myo Ma,97.0997338,19.738299,577,577,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Nyaung Wine,16010311002,97,102,578,578,,Nyaung Wine,97.1010572,19.7381667,638,638,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Paw Oo,16010311011,121,125,754,754,,Paw Oo,97.1000646,19.7380013,832,832,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Pwe Kone (one),16010311004,116,120,714,714,,Pwe Kone (one),97.0997338,19.738299,788,788,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Pwe Kone (three),16010311006,111,115,657,657,,Pwe Kone (three),97.1001308,19.7368433,725,725,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Pwe Kone (two),16010311005,65,70,411,411,,Pwe Kone (two),97.0988074,19.7373727,454,454,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Pyin Thar Ywyar,16010311024,23,24,122,122,,Pyin Thar Ywyar,97.0884599,19.7583244,135,135,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Se Kar (three),16010311009,75,78,503,503,,Se Kar (three),97.0998661,19.7389607,555,555,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Se Kar (two),16010311008,117,120,596,596,,Se Kar (two),97.0993368,19.7390931,658,658,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Se Kar(one),16010311007,179,180,1003,1003,,Se Kar(one),97.1010572,19.7390931,1107,1107,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Khaung Ae,16010301,673,4122,Set Taw,16010301010,36,36,214,214,,Set Taw,96.9319649,19.8490858,236,236,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Su Paung,16010311016,21,23,106,106,,Su Paung,97.0661864,19.72179,117,117,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Thar Yar Kone,16010311013,134,134,749,749,,Thar Yar Kone,97.0982781,19.7383321,827,827,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Thar Yar Kone,16010311023,35,35,250,250,,Thar Yar Kone,97.1000646,19.7380013,276,276,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,War Ye Su Pa Line,16010311021,142,158,915,915,,War Ye Su Pa Line,97.0997338,19.738299,1010,1010,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,phekhon,160103,Moe Byae,16010311,2777,16419,Zay Kone,16010311003,148,152,7301,7301,,Zay Kone,97.0989398,19.7384314,8057,8057,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,Pinlone,,,,0,0,Wam In,16021206001,0,0,0,0,,Wam In,97.5318885,20.9635271,0,0,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,Pinlone,,,,0,0,Wam Long,16021206002,0,0,0,0,,Wam Long,97.5357623,20.9673885,0,0,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Myaycharchauint,16010604,221,1233,Myay Char Chai,16010604001,68,0,387,387,,Myay Char Chai,96.6334229,20.7643942,427,427,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Myaycharchauint,16010604,221,1233,Kyauk Saung,16010604002,36,0,189,189,,Kyauk Saung,96.6407497,20.7684168,209,209,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kyone,16010605,514,2687,Kyong,16010605001,96,0,526,526,,Kyong,96.6490821,20.787452,580,580,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kyone,16010605,514,2687,Alai Ywyar,16010605005,49,0,249,249,,Alai Ywyar,96.6492258,20.7859435,275,275,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kyone,16010605,514,2687,Gor Yar Kone,16010605008,47,0,275,275,,Gor Yar Kone,96.6523863,20.7868055,303,303,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Thayetkone,16010607,454,2374,Tha Yet Kone,16010607001,234,0,1316,1316,,Tha Yet Kone,96.6654596,20.9058297,1452,1452,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Thayetkone,16010607,454,2374,Yay Chan Sin,16010607002,120,0,330,330,,Yay Chan Sin,96.6658188,20.8892367,364,364,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Thayetkone,16010607,454,2374,Kyay Twin Kone,16010607003,100,0,728,728,,Kyay Twin Kone,96.6487229,20.9148086,803,803,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Nankone,16010608,143,679,Pin Sein Pin,16010608002,68,0,339,339,,Pin Sein Pin,96.6686202,20.8189859,374,374,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Nankone,16010608,143,679,Nyaung Kone,16010608003,25,0,110,110,,Nyaung Kone,96.6737202,20.8156816,121,121,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,Ku Kaw,16010609001,52,0,282,282,,Ku Kaw,96.6378764,20.883562,311,311,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,Inn Khaung,16010609003,82,0,416,416,,Inn Khaung,96.6379483,20.8928283,459,459,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,Kone Thar,16010609005,66,0,421,421,,Kone Thar,96.6526018,20.9125818,465,465,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,War Pyar,16010609006,42,0,220,220,,War Pyar,96.6337102,20.8825564,243,243,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,Da Yal Inn,16010609008,45,0,244,244,,Da Yal Inn,96.6470708,20.8852142,269,269,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,Choke Check,16010609010,40,0,217,217,,Choke Check,96.6477891,20.8821972,239,239,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kukaw,16010609,602,3630,Thu Thae Yay,16010609012,30,0,158,158,,Thu Thae Yay,96.6328483,20.8890212,174,174,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Pawehla,16010610,814,3796,Pway Hla,16010610001,355,0,1614,1614,,Pway Hla,96.6845667,20.8446296,1781,1781,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Pawehla,16010610,814,3796,Pwin Lan,16010610003,154,0,673,673,,Pwin Lan,96.6968498,20.8506634,743,743,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Pawehla,16010610,814,3796,Kan Daung,16010610005,43,0,197,197,,Kan Daung,96.6825554,20.8528183,217,217,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Pawehla,16010610,814,3796,Set Kyar Kone,16010610006,80,0,425,425,,Set Kyar Kone,96.6756596,20.8534648,469,469,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kyarkone,16010612,356,2178,Kyar Kone,16010612001,215,0,1450,1450,,Kyar Kone,96.6603596,20.8138859,1600,1600,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Kyarkone,16010612,356,2178,Phayar Phyu,16010612003,36,0,196,196,,Phayar Phyu,96.6690512,20.8092168,216,216,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Htatni,16010613,258,1490,Htwat Ne,16010613001,140,0,836,836,,Htwat Ne,96.6504469,20.9331255,923,923,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Htatni,16010613,258,1490,Myay Ne Taung,16010613002,38,0,207,207,,Myay Ne Taung,96.642761,20.9418889,228,228,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Htatni,16010613,258,1490,Se Kya Inn,16010613003,46,0,227,227,,Se Kya Inn,96.6384511,20.9326227,251,251,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Taungpawgyi,16010615,506,2435,Taung Paw Kyi,16010615001,304,0,1475,1475,,Taung Paw Kyi,96.6420427,20.9642284,1628,1628,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Yaephyu,16010616,269,1583,Kyauk Taw,16010616002,62,0,344,344,,Kyauk Taw,96.6589948,20.9608523,380,380,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,PinTaYa,160106,Tame,16010626,363,1425,Ta Mae,16010626001,215,0,780,780,,Ta Mae,96.6974244,20.8847113,861,861,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Lwe Koe,16010701,669,3548,Lwe Koe,16010701001,144,134,644,644,,Lwe Koe,96.8708637,21.2319708,711,711,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Lwe Koe,16010701,669,3548,Ho Pin,16010701003,85,85,504,504,,Ho Pin,96.8828771,21.2286671,556,556,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin / Ngar Kyaung,16010703,3545,20381,Pin Phyet,16010703001,610,652,3758,3758,,Pin Phyet,96.9259451,21.0851069,4147,4147,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin / Ngar kyaung,16010703,3545,20381,Shaw Kone,16010703005,51,52,250,250,,Shaw Kone,96.9196381,21.1103952,276,276,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin / Ngar kyaung,16010703,3545,20381,Se Son,16010703009,45,30,197,197,,Se Son,96.9117093,21.1536434,217,217,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin / Ngar kyaung,16010703,3545,20381,Hte Kham,16010703017,105,100,686,686,,Hte Kham,96.9272065,21.0437208,757,757,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin / Ngar kyaung,16010703,3545,20381,Myo Soe,16010703018,68,71,451,451,,Myo Soe,96.9487105,21.0212557,498,498,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin /Ngar Kyaung,16010703,3545,20381,Myo Oo,16010703032,40,51,300,300,,Myo Oo,96.9404049,21.0218309,331,331,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin /Ngar Kyaung,16010703,3545,20381,Hte Kham (Pa O),16010703037,70,75,258,258,,Hte Kham (Pa O),96.927235,21.042331,285,285,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin /Ngar Kyaung,16010703,3545,20381,Hte Kham (Hpo Kone),16010703038,35,36,101,101,,Hte Kham (Hpo Kone),96.9292244,21.0436572,111,111,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Yam Twin /Ngar Kyaung,16010703,3545,20381,Yaung Che Oo,16010703039,45,40,246,246,,Yaung Che Oo,96.9252457,21.0823388,271,271,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Par Mae,16010711,918,4017,Nyaung Pin Thar,16010711005,160,149,646,646,,Nyaung Pin Thar,96.8707944,21.3411072,713,713,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,Yarksaung,160107,Par Mae,16010711,918,4017,Myay Ne,16010711008,85,56,320,320,,Myay Ne,96.8636034,21.3541616,353,353,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Myin Twin,16010904,357,1464,Taung Myint Kyi,16010904002,199,199,480,480,,Taung Myint Kyi,96.5977156,20.8851596,530,530,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ya Kyi,16010905,551,3146,Taung Po Twe,16010905002,112,112,652,652,,Taung Po Twe,96.5771297,20.8833298,720,720,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ya Kyi,16010905,551,3146,Myay Char,16010905003,45,45,211,211,,Myay Char,96.5752236,20.8928603,233,233,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ya Kyi,16010905,551,3146,Paw Sin Kone,16010905004,22,22,131,131,,Paw Sin Kone,96.5970294,20.8781452,145,145,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ya Kyi,16010905,551,3146,Sein Chel Pin,16010905005,16,16,124,124,,Sein Chel Pin,96.6058737,20.8793651,137,137,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ya Kyi,16010905,551,3146,Pway Pyat,16010905006,87,87,510,510,,Pway Pyat,96.5937509,20.8817287,563,563,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Nyaung Ai,16010911,525,2754,Let Pan Pin,16010911008,160,160,873,873,,Let Pan Pin,96.4660041,21.1242608,963,963,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Myaing,16010913,679,3842,In Kaung,16010913003,52,52,248,248,,In Kaung,96.5227296,21.058081,274,274,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Myaing,16010913,679,3842,Tha Pyay Chaung,16010913005,53,53,278,278,,Tha Pyay Chaung,96.5292103,21.0565561,307,307,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Myaing,16010913,679,3842,Phyu Chaung,16010913007,35,35,354,354,,Phyu Chaung,96.5337087,21.0404686,391,391,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Phayar Kyi Kone,16010915,344,1839,Phayar Kyi Kone,16010915001,173,173,904,904,,Phayar Kyi Kone,96.565045,20.9413515,998,998,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Kyan Taw,16010919,661,2902,Tuk Kone,16010919003,167,167,574,574,,Tuk Kone,96.5085482,21.099024,633,633,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ale Chaung,16010921,519,3062,Myay Ne Kone,16010921005,81,81,519,519,,Myay Ne Kone,96.5411806,21.0220176,573,573,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,Taunggyi,1601,YwaNgan,160109,Ale Chaung,16010921,519,3062,Myauk Let Kone,16010921006,73,73,363,363,,Myauk Let Kone,96.5324888,21.0273547,401,401,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,150961,,Taunggyi,97.036111,20.774722,166590,166590,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,16764,,Hopong,97.170278,20.7975,18500,18500,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,45870,,Kalaw+Aungban,96.558611,20.624167,50619,50619,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,17985,,Laihka,97.665,21.270278,19847,19847,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,7213,,Langkho,98.003611,20.342222,7960,7960,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,24113,,Lawksawk,96.865278,21.246667,26609,26609,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,24684,,Loilen,97.565833,20.925278,27240,27240,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,14137,,Mongkaung,97.526944,21.611389,15601,15601,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,35692,,Mongnai,97.871111,20.513611,39387,39387,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,10327,,Mongpan,98.354167,20.318889,11396,11396,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,26715,,Nansang,97.720278,20.889167,29481,29481,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,15243,,Nyaungshwe,96.931944,20.659444,16821,16821,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,12642,,Pekon,97.008333,19.863611,13951,13951,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,10015,,Pindaya,96.662778,20.941667,11052,11052,0.0114,0.0066,5.46,6.05,1,19,DRD
Shan (South),16,,,,,,,,,,,,,,4073,,Ywangan,96.442222,21.162778,4495,4495,0.0114,0.0066,5.46,6.05,1,19,DRD
Kachin,9,Banmaw,902,Lwejel,90213,Kalechak,9021302,50,236,Kalen kyet,9021302001,17,17,68,68,,Kalen kyet,97.443375,24.3513914,78,78,0.0144,0.0091,6.01,7.96,1.28,21,DRD
Kachin,9,Banmaw,902,Moemouk,90209,Man Bang(Man pon),9020901,419,3559,Aung thar kon(Nawnglin),9020901004,74,74,687,687,,Aung thar kon(Nawnglin),97.3198137,24.2432761,788,788,0.0144,0.0091,6.01,7.96,1.28,21,DRD
